call_key,source_file,source_format,source_type,run_family,experiment,run_group,run_dir,audit_id,mode,harness,agent,model,role,call_id,status,exit_code,timestamp,duration_seconds,workdir,command,inner_command,command_hash,primary_command,executable_chain,intent_category,tool_family,mutates_files,uses_shell_control,command_length,segment_count,line_count
386ba3c68b520c5ac266f27b,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_90,completed,0,,,,"/bin/bash -lc ""cd /home/agent/audit && sed -n '420,470p' src/loan/LendingTerm.sol""","cd /home/agent/audit && sed -n '420,470p' src/loan/LendingTerm.sol",2e143b2ce5ab7e6f,sed,cd sed,code_or_file_inspection,file_reader,False,True,66,2,1
88931b0c93ad187a1b4ece70,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_92,completed,0,,,,/bin/bash -lc 'mkdir -p /home/agent/submission',mkdir -p /home/agent/submission,962c40e8a4178e4b,mkdir,mkdir,file_or_repo_mutation,other_cli,True,False,31,1,1
fcfaeb8eabafb3aae193d065,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_94,completed,0,,,,"/bin/bash -lc ""cat -n /home/agent/audit/src/loan/SurplusGuildMinter.sol | sed -n '218,240p'""","cat -n /home/agent/audit/src/loan/SurplusGuildMinter.sol | sed -n '218,240p'",c2cddbcf855d84bb,cat,cat sed,code_or_file_inspection,file_reader,False,True,76,2,1
7cbb921b5324a558208b193a,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_96,failed,1,,,,"/bin/bash -lc ""apply_patch \""*** Begin Patch
*** Update File: src/loan/SurplusGuildMinter.sol
@@ -224,13 +224,13 @@\\n         )\\n     {\\n         bool updateState;\\n         lastGaugeLoss = GuildToken(guild).lastGaugeLoss(term);\\n-        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {\\n-            slashed = true;\\n-        }\\n \\n         // if the user is not staking, do nothing\\n         userStake = _stakes[user][term];\\n         if (userStake.stakeTime == 0)\\n             return (lastGaugeLoss, userStake, slashed);\\n+\\n+        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {\\n+            slashed = true;\\n+        }\\n \\n         // compute CREDIT rewards\\n*** End Patch\""""","apply_patch ""*** Begin Patch
*** Update File: src/loan/SurplusGuildMinter.sol
@@ -224,13 +224,13 @@\n         )\n     {\n         bool updateState;\n         lastGaugeLoss = GuildToken(guild).lastGaugeLoss(term);\n-        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {\n-            slashed = true;\n-        }\n \n         // if the user is not staking, do nothing\n         userStake = _stakes[user][term];\n         if (userStake.stakeTime == 0)\n             return (lastGaugeLoss, userStake, slashed);\n+\n+        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {\n+            slashed = true;\n+        }\n \n         // compute CREDIT rewards\n*** End Patch""",924b94bde6d9d394,apply_patch,apply_patch,file_or_repo_mutation,other_cli,True,True,682,1,3
aedc5390e65d242fbe6d44a4,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_97,failed,1,,,,"/bin/bash -lc 'apply_patch ""*** Begin Patch
*** Update File: src/loan/SurplusGuildMinter.sol
@@ -224,13 +224,13 @@
         )
     {
         bool updateState;
         lastGaugeLoss = GuildToken(guild).lastGaugeLoss(term);
-        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
-            slashed = true;
-        }
 
         // if the user is not staking, do nothing
         userStake = _stakes[user][term];
         if (userStake.stakeTime == 0)
             return (lastGaugeLoss, userStake, slashed);
+
+        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
+            slashed = true;
+        }
 
         // compute CREDIT rewards
*** End Patch""'","apply_patch ""*** Begin Patch
*** Update File: src/loan/SurplusGuildMinter.sol
@@ -224,13 +224,13 @@
         )
     {
         bool updateState;
         lastGaugeLoss = GuildToken(guild).lastGaugeLoss(term);
-        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
-            slashed = true;
-        }
 
         // if the user is not staking, do nothing
         userStake = _stakes[user][term];
         if (userStake.stakeTime == 0)
             return (lastGaugeLoss, userStake, slashed);
+
+        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
+            slashed = true;
+        }
 
         // compute CREDIT rewards
*** End Patch""",091eeceb8d0876a0,apply_patch,apply_patch,file_or_repo_mutation,other_cli,True,True,663,1,22
acf53671a8a77c78557efaea,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_98,failed,1,,,,"/bin/bash -lc 'apply_patch ""*** Begin Patch
*** Update File: /home/agent/audit/src/loan/SurplusGuildMinter.sol
@@ -224,13 +224,13 @@
         )
     {
         bool updateState;
         lastGaugeLoss = GuildToken(guild).lastGaugeLoss(term);
-        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
-            slashed = true;
-        }
 
         // if the user is not staking, do nothing
         userStake = _stakes[user][term];
         if (userStake.stakeTime == 0)
             return (lastGaugeLoss, userStake, slashed);
+
+        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
+            slashed = true;
+        }
 
         // compute CREDIT rewards
*** End Patch""'","apply_patch ""*** Begin Patch
*** Update File: /home/agent/audit/src/loan/SurplusGuildMinter.sol
@@ -224,13 +224,13 @@
         )
     {
         bool updateState;
         lastGaugeLoss = GuildToken(guild).lastGaugeLoss(term);
-        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
-            slashed = true;
-        }
 
         // if the user is not staking, do nothing
         userStake = _stakes[user][term];
         if (userStake.stakeTime == 0)
             return (lastGaugeLoss, userStake, slashed);
+
+        if (lastGaugeLoss > uint256(userStake.lastGaugeLoss)) {
+            slashed = true;
+        }
 
         // compute CREDIT rewards
*** End Patch""",27b2af71ac6274a5,apply_patch,apply_patch,file_or_repo_mutation,other_cli,True,True,681,1,22
2be232c12f6560a9f47615a6,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch/2023-12-ethereumcreditguild_abb3ff6f-849e-43d7-bef4-2758d69bc8e4/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2023-12-ethereumcreditguild/2026-05-15T15-59-41-GMT_run-group_codex-openrouter-v1_patch,2023-12-ethereumcreditguild,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_99,completed,0,,,,"/bin/bash -lc ""cd /home/agent/audit && sed -n '225,232p' src/loan/SurplusGuildMinter.sol""","cd /home/agent/audit && sed -n '225,232p' src/loan/SurplusGuildMinter.sol",6aa3b200c1c0a13b,sed,cd sed,code_or_file_inspection,file_reader,False,True,73,2,1
7ffbdaf674fa80c479ad5b7a,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_1,completed,0,,,,/bin/bash -lc 'cat /home/agent/audit/README.md',cat /home/agent/audit/README.md,721e506a02223807,cat,cat,code_or_file_inspection,file_reader,False,False,31,1,1
d6fd1d8146abafa56f9e518d,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_101,completed,0,,,,"/bin/bash -lc ""sed -n '862,945p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '862,945p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",38bc1b6edd29feba,sed,sed,code_or_file_inspection,file_reader,False,False,70,1,1
c2aa7b4ac0f9671eb5da86af,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_103,completed,0,,,,"/bin/bash -lc 'grep -n ""withdrawToAccount"" /home/agent/audit/tokenomics/contracts/Treasury.sol'","grep -n ""withdrawToAccount"" /home/agent/audit/tokenomics/contracts/Treasury.sol",187909faa0da16aa,grep,grep,code_search,search,False,False,79,1,1
9099a5b1e10047cd435472bd,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_104,completed,0,,,,"/bin/bash -lc ""sed -n '387,450p' /home/agent/audit/tokenomics/contracts/Treasury.sol""","sed -n '387,450p' /home/agent/audit/tokenomics/contracts/Treasury.sol",0e46e705ee215da1,sed,sed,code_or_file_inspection,file_reader,False,False,69,1,1
372672d3eec1de8c79e413e0,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_106,completed,0,,,,"/bin/bash -lc ""sed -n '406,415p' /home/agent/audit/governance/contracts/VoteWeighting.sol""","sed -n '406,415p' /home/agent/audit/governance/contracts/VoteWeighting.sol",1499daa8db34bd62,sed,sed,code_or_file_inspection,file_reader,False,False,74,1,1
712a80aa885a666ce8b92046,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_108,completed,0,,,,"/bin/bash -lc ""sed -n '953,1025p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '953,1025p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",c6476eb3d910d6e7,sed,sed,code_or_file_inspection,file_reader,False,False,71,1,1
1de9ccac5774a4abb5ec4c6b,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_109,completed,0,,,,"/bin/bash -lc ""sed -n '1010,1060p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '1010,1060p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",f51aadce4352f5cf,sed,sed,code_or_file_inspection,file_reader,False,False,72,1,1
17f4132057cc3b92a0a331f0,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_111,completed,0,,,,"/bin/bash -lc ""sed -n '441,510p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '441,510p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",587d2cfdc0642ca1,sed,sed,code_or_file_inspection,file_reader,False,False,70,1,1
59a394b1e27b050929834a3a,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_112,completed,0,,,,"/bin/bash -lc ""sed -n '397,445p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '397,445p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",aebef75d41c72cbd,sed,sed,code_or_file_inspection,file_reader,False,False,70,1,1
74dbac2820c88e3e38c8f6e2,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_114,completed,0,,,,"/bin/bash -lc ""sed -n '1170,1220p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '1170,1220p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",94e662bf394fdd09,sed,sed,code_or_file_inspection,file_reader,False,False,72,1,1
cf0322d6a049d7532babc3cf,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_116,completed,0,,,,"/bin/bash -lc ""sed -n '848,870p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '848,870p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",f2a0a559d95c2ee0,sed,sed,code_or_file_inspection,file_reader,False,False,70,1,1
b52eb3e4a24d5eec986677a8,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_118,completed,0,,,,"/bin/bash -lc ""sed -n '1058,1130p' /home/agent/audit/tokenomics/contracts/Dispenser.sol""","sed -n '1058,1130p' /home/agent/audit/tokenomics/contracts/Dispenser.sol",b906393549b8387a,sed,sed,code_or_file_inspection,file_reader,False,False,72,1,1
901cf2c3de5bfc1a7bd19ffb,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_12,completed,0,,,,/bin/bash -lc 'cat /home/agent/audit/tokenomics/contracts/Tokenomics.sol',cat /home/agent/audit/tokenomics/contracts/Tokenomics.sol,6ab878c43a266aa1,cat,cat,code_or_file_inspection,file_reader,False,False,57,1,1
73b43c3dfb67089e39c8c896,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_120,completed,0,,,,"/bin/bash -lc ""sed -n '1232,1240p' /home/agent/audit/tokenomics/contracts/Tokenomics.sol""","sed -n '1232,1240p' /home/agent/audit/tokenomics/contracts/Tokenomics.sol",6a6e7a33f52359b1,sed,sed,code_or_file_inspection,file_reader,False,False,73,1,1
2b73ef6f4cbd168e775911e8,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_122,completed,0,,,,"/bin/bash -lc ""sed -n '1195,1220p' /home/agent/audit/tokenomics/contracts/Tokenomics.sol""","sed -n '1195,1220p' /home/agent/audit/tokenomics/contracts/Tokenomics.sol",6ada788c1ceba7f1,sed,sed,code_or_file_inspection,file_reader,False,False,73,1,1
302ade30149c22513f5aa527,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch/2024-05-olas_2fc2e684-40cd-4557-80ed-9064462d2773/logs/codex/codex-run.jsonl,codex_run_jsonl,agent_command_execution,runs,runs/openrouter-v1,codex-openrouter-v1_patch,runs/openrouter-v1/openrouter-owl-alpha-rich4-patch-20260515T155754Z/evmbench_runs/codex--openrouter__owl-alpha-377195ae--patch--2024-05-olas/2026-05-15T16-53-17-GMT_run-group_codex-openrouter-v1_patch,2024-05-olas,patch,codex,codex,openrouter__owl-alpha-377195ae,,item_123,completed,0,,,,"/bin/bash -lc ""sed -n '1080,1110p' /home/agent/audit/tokenomics/contracts/Tokenomics.sol""","sed -n '1080,1110p' /home/agent/audit/tokenomics/contracts/Tokenomics.sol",cc54dec81d42d2cc,sed,sed,code_or_file_inspection,file_reader,False,False,73,1,1
